STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1G_I,Individuals who have transferred files - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,76.3741,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I8_I,Individuals who have ever changed the settings in their internet browser to prevent or limit the amount of cookies,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,43.0762,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1G_I,Individuals using the internet for reading/downloading online newspapers/news magazines - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,65.6273,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,3.0289,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7B_I,Individuals who managed access to their personal information on the internet: limit access to their profile or content on social networking sites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,41.2401,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I9_I,Individuals who are using anti-tracking software (limiting the ability to track their activities on the internet),PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,27.740199999999998,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4G_I,Individuals did not submit forms to public authorities: personal data protection and security concerns - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,0.9447000000000001,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1C_I,Individuals who have used spreadsheet advanced functions - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,34.075,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1X_I,Individuals using the internet for using generative AI tools - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,43.8236,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,73.0515,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1D_I,Individuals who have used software for electronic presentations (slides) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,55.351099999999995,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4F_I,Individuals did not submit forms to public authorities: lack of skills or knowledge - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,1.728,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,87.7312,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,83.2258,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1F_I,Individuals using the internet for finding information about goods and services - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,71.57639999999999,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7D_I,Individuals who managed access to personal data on the internet: read privacy policy statements before providing personal data,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,24.9643,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,13.2709,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,31.0454,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7C_I,Individuals who managed access to their personal information on the internet: refuse allowing the use of personal information for advertising purposes - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,67.415,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1K_I,Individuals who have written computer code - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,13.2658,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1A_I,Individuals using the internet for obtaining information from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,52.7748,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1H_I,"Individuals who have found, downloaded and installed software from the internet - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,70.4586,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2C_I,Individuals using the internet for requesting personal documents from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,39.4094,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7A_I,Individuals who managed access to their personal information on the internet: restrict access to their geographical location - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,65.9119,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,92.2876,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1M_I,Individuals using the internet for looking for a job or sending a job application - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,23.003,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,76.8999,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,97.96589999999999,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5B1_I,Individuals using the internet daily or almost every day - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,93.7414,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4A_I,Individuals did not submit forms to public authorities: no need at all - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,35.0007,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,61.392100000000006,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2B_I,Individuals using the internet for claiming social security benefits from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,30.2911,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,15.4691,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1I_I,Individuals who have modified/verified the configuration of software applic. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,55.1702,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,22.0433,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2_I,Individuals using the internet for using public authorities services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,93.04390000000001,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7D_I,Individuals who managed access to personal data on the internet: read privacy policy statements before providing personal data,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,33.4263,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7A_I,Individuals who managed access to their personal information on the internet: restrict access to their geographical location - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,42.6565,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,57.8398,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1K_I,Individuals who have written computer code - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,12.3858,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7C_I,Individuals who managed access to their personal information on the internet: refuse allowing the use of personal information for advertising purposes - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,48.7403,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I9_I,Individuals who are using anti-tracking software (limiting the ability to track their activities on the internet),PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,26.535999999999998,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1X_I,Individuals using the internet for using generative AI tools - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,44.1282,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1A_I,Individuals using the internet for obtaining information from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,51.3753,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1A_I,Individuals who have used word processing software - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,61.299400000000006,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7B_I,Individuals who managed access to their personal information on the internet: limit access to their profile or content on social networking sites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,35.0567,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1C_I,Individuals who have used spreadsheet advanced functions - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,41.7195,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2_I,Individuals using the internet for using public authorities services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,72.77850000000001,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,81.1506,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I8_I,Individuals who have ever changed the settings in their internet browser to prevent or limit the amount of cookies,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,56.208400000000005,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,13.1093,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4I_I,Individuals did not submit forms to public authorities: electronic signature/ID/certificate issues - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,1.577,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2025,,3.3304,,A,Normal value,,,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
