REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEVEL,INCOME_GROUP,EMP_STATUS,TIME_PERIOD,OBS_VALUE,BREAKDOWN_V7_HH,V7 Breakdowns households
FRA,D1G_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,69.073,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4J_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,1.6163,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,56.8028,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,33.082499999999996,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1J1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,64.0518,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F2C_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,46.3915,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,83.26010000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1O_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,22.1692,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2C_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,19.251199999999997,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,92.6367,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,62.602500000000006,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2H4_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,13.6649,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2M_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,16.7976,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F2B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,38.0225,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2H2_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,19.3653,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2A1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,29.250300000000003,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F2_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,96.4707,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2H1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,19.762,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2J_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,10.8057,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,30.2006,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1J2_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,57.0815,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,98.6791,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4F_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,0.9166,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,98.4288,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2H3_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,24.956999999999997,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1T_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,84.0996,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5B1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,96.0249,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2G_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,21.7125,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G2I_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,12.976399999999998,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4G_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,1.4446,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,95.9254,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1F_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,88.6722,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2B1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,23.7298,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F4F_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,1.6534,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1T_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,82.42150000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1G_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,78.122,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F2_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,76.97460000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F1B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,39.7773,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F2B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,6.873500000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2A1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,29.3409,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,59.9198,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2G_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,28.313700000000004,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2H3_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,24.3034,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F4J_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,1.9879,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1U_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,32.5311,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2H2_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,15.5376,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1J2_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,70.82000000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1J1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,69.1353,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1H_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,68.7489,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,88.8613,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,94.9936,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,57.78640000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1E_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,83.0251,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,55.71939999999999,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2C_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,22.9991,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2H1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,30.1431,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2M_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,15.094,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F4A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,63.55030000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F2C_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,12.8884,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,60.8173,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,C5B_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,98.0483,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2J_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,26.8283,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2I_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,7.270899999999999,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1O_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,15.5743,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,C5A_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,98.4718,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,C5B1_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,94.8698,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G2H4_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,18.8454,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,F4I_I,PT_POP,Y16T74,Total,HI,Total,Total,2024,1.2056,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,95.6612,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4G_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,1.2283,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5B1_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,89.7275,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1T_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,87.5612,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5B_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,97.9571,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4F_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,1.1522,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,98.2893,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4A_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,3.6633,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,I7B_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,45.7356,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4B_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,0.4528,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,I7A_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,75.03020000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,I7C_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,73.5656,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,70.7806,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G1_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,90.5185,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1O_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,23.6243,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1M_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,20.221,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,I9_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,27.432,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F1_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,93.4775,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,30.133900000000004,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F4J_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,2.4557,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,I7D_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,26.4314,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1G_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,76.527,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,64.3613,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F1B_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,60.4284,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1B_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,52.113,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,F1C_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,87.575,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1E_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,76.3707,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,I8_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,39.8652,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1F_I,PT_POP,Y16T74,Total,HI,Total,Total,2021,80.7558,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1F_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,89.3255,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1E_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,72.4159,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1B_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,50.1128,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1G_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,72.4146,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,30.2411,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1J1_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,62.113,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1O_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,23.2467,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,G1_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,90.5922,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,63.1781,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1J2_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,55.2264,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,98.3472,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5B_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,97.8377,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1T_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,83.73469999999999,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,C5B1_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,94.5386,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,95.7233,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1F_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,75.6262,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1T_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,66.3103,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1G_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,73.3718,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1B_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,51.768,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1U_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,19.9096,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1J2_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,46.5169,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1J1_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,52.217400000000005,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1H_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,48.7992,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,G1_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,88.97890000000001,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1A_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,92.0996,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1E_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,67.2246,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,C5B_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,97.2144,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,D1O_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,16.4058,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,C5A_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,97.9153,I_HI,Individuals aged 16-74 with a high level of educational attainment
DEU,C5B1_I,PT_POP,Y16T74,Total,HI,Total,Total,2022,92.8504,I_HI,Individuals aged 16-74 with a high level of educational attainment
FRA,D1B_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,44.4974,IND_TOTAL,All (individuals aged 16-74)
FRA,D1A_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,83.041,IND_TOTAL,All (individuals aged 16-74)
FRA,D1T_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,67.86489999999999,IND_TOTAL,All (individuals aged 16-74)
FRA,D1J2_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,42.3624,IND_TOTAL,All (individuals aged 16-74)
FRA,D1F_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,74.05380000000001,IND_TOTAL,All (individuals aged 16-74)
FRA,D1H_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,50.2614,IND_TOTAL,All (individuals aged 16-74)
FRA,C5A_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,91.8269,IND_TOTAL,All (individuals aged 16-74)
FRA,C5B1_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,82.4551,IND_TOTAL,All (individuals aged 16-74)
FRA,D1U_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,23.1537,IND_TOTAL,All (individuals aged 16-74)
FRA,D1G_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,53.7735,IND_TOTAL,All (individuals aged 16-74)
FRA,C5B_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,90.6009,IND_TOTAL,All (individuals aged 16-74)
FRA,D1O_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,14.924,IND_TOTAL,All (individuals aged 16-74)
FRA,D1J1_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,46.9165,IND_TOTAL,All (individuals aged 16-74)
FRA,D1E_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,61.8714,IND_TOTAL,All (individuals aged 16-74)
FRA,G1_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,75.8489,IND_TOTAL,All (individuals aged 16-74)
DEU,D1J1_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,43.9923,IND_TOTAL,All (individuals aged 16-74)
DEU,C5B1_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,85.0008,IND_TOTAL,All (individuals aged 16-74)
DEU,D1E_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,58.5422,IND_TOTAL,All (individuals aged 16-74)
DEU,D1G_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,57.750800000000005,IND_TOTAL,All (individuals aged 16-74)
DEU,C5B_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,91.6298,IND_TOTAL,All (individuals aged 16-74)
DEU,D1U_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,15.1371,IND_TOTAL,All (individuals aged 16-74)
DEU,D1B_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,47.7304,IND_TOTAL,All (individuals aged 16-74)
DEU,G1_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,76.1757,IND_TOTAL,All (individuals aged 16-74)
DEU,D1O_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,9.6017,IND_TOTAL,All (individuals aged 16-74)
DEU,D1J2_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,35.317,IND_TOTAL,All (individuals aged 16-74)
DEU,D1A_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,80.0911,IND_TOTAL,All (individuals aged 16-74)
DEU,D1T_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,48.5757,IND_TOTAL,All (individuals aged 16-74)
DEU,C5A_I,PT_POP,Y16T74,Total,Total,Total,Total,2022,93.0124,IND_TOTAL,All (individuals aged 16-74)
